EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 25-02-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, MARIBOR-LETALISCE (STAID: 3331).
Blended and updated with sources: 115156 914026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
115156,20020322,    6,    0
115156,20020323,    3,    0
115156,20020324,    2,    0
115156,20020325,    0,    0
115156,20020326,    0,    0
115156,20020327,    0,    0
115156,20020328,    0,    0
115156,20020329,    0,    0
115156,20020330,    0,    0
115156,20020331,    0,    0
115156,20020401,    0,    0
115156,20020402,    0,    0
115156,20020403,    0,    0
115156,20020404,    6,    0
115156,20020405,   12,    0
115156,20020406,    0,    0
115156,20020407,    0,    0
115156,20020408,    0,    0
115156,20020409,   24,    0
115156,20020410,   28,    0
115156,20020411,   91,    0
115156,20020412,  228,    0
115156,20020413,   24,    0
115156,20020414,  165,    0
115156,20020415,    3,    0
115156,20020416,   32,    0
115156,20020417,   92,    0
115156,20020418,   39,    0
115156,20020419,    2,    0
115156,20020420,   40,    0
115156,20020421,    0,    0
115156,20020422,    0,    0
115156,20020423,   14,    0
115156,20020424,   42,    0
115156,20020425,    0,    0
115156,20020426,   27,    0
115156,20020427,  227,    0
115156,20020428,    0,    0
115156,20020429,    0,    0
115156,20020430,    0,    0
115156,20020501,    0,    0
115156,20020502,    0,    0
115156,20020503,    0,    0
115156,20020504,    4,    0
115156,20020505,    0,    0
115156,20020506,    0,    0
115156,20020507,    0,    0
115156,20020508,    0,    0
115156,20020509,    1,    0
115156,20020510,    0,    0
115156,20020511,    0,    0
115156,20020512,    0,    0
115156,20020513,    5,    0
115156,20020514,  151,    0
115156,20020515,    0,    0
115156,20020516,    0,    0
115156,20020517,    0,    0
115156,20020518,    3,    0
115156,20020519,   35,    0
115156,20020520,    2,    0
115156,20020521,    0,    0
115156,20020522,    0,    0
115156,20020523,    0,    0
115156,20020524,    0,    0
115156,20020525,  150,    0
115156,20020526,   84,    0
115156,20020527,    3,    0
115156,20020528,   18,    0
115156,20020529,    0,    0
115156,20020530,    0,    0
115156,20020531,    0,    0
115156,20020601,    0,    0
115156,20020602,    0,    0
115156,20020603,    0,    0
115156,20020604,    0,    0
115156,20020605,    6,    0
115156,20020606,   94,    0
115156,20020607,   39,    0
115156,20020608,    0,    0
115156,20020609,   36,    0
115156,20020610,   10,    0
115156,20020611,    0,    0
115156,20020612,    0,    0
115156,20020613,    0,    0
115156,20020614,    0,    0
115156,20020615,    0,    0
115156,20020616,   69,    0
115156,20020617,    0,    0
115156,20020618,    0,    0
115156,20020619,    0,    0
115156,20020620,    0,    0
115156,20020621,    0,    0
115156,20020622,    0,    0
115156,20020623,    0,    0
115156,20020624,   48,    0
115156,20020625,   57,    0
115156,20020626,    0,    0
115156,20020627,    0,    0
115156,20020628,  416,    0
115156,20020629,    0,    0
115156,20020630,    0,    0
115156,20020701,    0,    0
115156,20020702,    0,    0
115156,20020703,    0,    0
115156,20020704,   66,    0
115156,20020705,    0,    0
115156,20020706,    0,    0
115156,20020707,    0,    0
115156,20020708,    0,    0
115156,20020709,    0,    0
115156,20020710,    0,    0
115156,20020711,    0,    0
115156,20020712,    0,    0
115156,20020713,   14,    0
115156,20020714,  168,    0
115156,20020715,   88,    0
115156,20020716,    2,    0
115156,20020717,    0,    0
115156,20020718,    6,    0
115156,20020719,    0,    0
115156,20020720,    0,    0
115156,20020721,   70,    0
115156,20020722,  156,    0
115156,20020723,    2,    0
115156,20020724,  159,    0
115156,20020725,    0,    0
115156,20020726,    0,    0
115156,20020727,    0,    0
115156,20020728,    0,    0
115156,20020729,    0,    0
115156,20020730,    7,    0
115156,20020731,  417,    0
115156,20020801,  381,    0
115156,20020802,    0,    0
115156,20020803,    0,    0
115156,20020804,  159,    0
115156,20020805,   16,    0
115156,20020806,  190,    0
115156,20020807,    6,    0
115156,20020808,    0,    0
115156,20020809,    0,    0
115156,20020810,   39,    0
115156,20020811,  364,    0
115156,20020812,   44,    0
115156,20020813,    0,    0
115156,20020814,    0,    0
115156,20020815,   29,    0
115156,20020816,    0,    0
115156,20020817,    0,    0
115156,20020818,    0,    0
115156,20020819,    0,    0
115156,20020820,    0,    0
115156,20020821,   33,    0
115156,20020822,   64,    0
115156,20020823,    0,    0
115156,20020824,    0,    0
115156,20020825,    0,    0
115156,20020826,    0,    0
115156,20020827,   10,    0
115156,20020828,    1,    0
115156,20020829,    8,    0
115156,20020830,   51,    0
115156,20020831,    0,    0
115156,20020901,    2,    0
115156,20020902,    0,    0
115156,20020903,    0,    0
115156,20020904,   14,    0
115156,20020905,    0,    0
115156,20020906,    2,    0
115156,20020907,    0,    0
115156,20020908,    0,    0
115156,20020909,    0,    0
115156,20020910,  144,    0
115156,20020911,    0,    0
115156,20020912,    0,    0
115156,20020913,    0,    0
115156,20020914,    0,    0
115156,20020915,    8,    0
115156,20020916,    0,    0
115156,20020917,    0,    0
115156,20020918,    0,    0
115156,20020919,    0,    0
115156,20020920,   26,    0
115156,20020921,   75,    0
115156,20020922,   37,    0
115156,20020923,  190,    0
115156,20020924,  181,    0
115156,20020925,   52,    0
115156,20020926,    2,    0
115156,20020927,    2,    0
115156,20020928,    0,    0
115156,20020929,    0,    0
115156,20020930,    0,    0
115156,20021001,    0,    0
115156,20021002,    0,    0
115156,20021003,    0,    0
115156,20021004,   35,    0
115156,20021005,    0,    0
115156,20021006,   10,    0
115156,20021007,    0,    0
115156,20021008,    0,    0
115156,20021009,    0,    0
115156,20021010,   91,    0
115156,20021011,  208,    0
115156,20021012,  131,    0
115156,20021013,    0,    0
115156,20021014,    0,    0
115156,20021015,    0,    0
115156,20021016,    0,    0
115156,20021017,  150,    0
115156,20021018,  128,    0
115156,20021019,    0,    0
115156,20021020,    0,    0
115156,20021021,    0,    0
115156,20021022,   26,    0
115156,20021023,  206,    0
115156,20021024,    8,    0
115156,20021025,    0,    0
115156,20021026,    0,    0
115156,20021027,    0,    0
115156,20021028,    0,    0
115156,20021029,    0,    0
115156,20021030,    0,    0
115156,20021031,    0,    0
115156,20021101,    0,    0
115156,20021102,    0,    0
115156,20021103,  136,    0
115156,20021104,   10,    0
115156,20021105,   30,    0
115156,20021106,    0,    0
115156,20021107,    0,    0
115156,20021108,    0,    0
115156,20021109,    0,    0
115156,20021110,    0,    0
115156,20021111,    0,    0
115156,20021112,    0,    0
115156,20021113,    1,    0
115156,20021114,    0,    0
115156,20021115,    0,    0
115156,20021116,  104,    0
115156,20021117,   84,    0
115156,20021118,   18,    0
115156,20021119,    0,    0
115156,20021120,    0,    0
115156,20021121,    0,    0
115156,20021122,   59,    0
115156,20021123,    0,    0
115156,20021124,    0,    0
115156,20021125,    0,    0
115156,20021126,    0,    0
115156,20021127,    2,    0
115156,20021128,    0,    0
115156,20021129,   46,    0
115156,20021130,    0,    0
115156,20021201,    2,    0
115156,20021202,  201,    0
115156,20021203,   29,    0
115156,20021204,  218,    0
115156,20021205,  375,    0
115156,20021206,  180,    0
115156,20021207,   78,    0
115156,20021208,    6,    0
115156,20021209,    6,    0
115156,20021210,    0,    0
115156,20021211,    0,    0
115156,20021212,    0,    0
115156,20021213,    5,    0
115156,20021214,    0,    0
115156,20021215,   11,    0
115156,20021216,    0,    0
115156,20021217,    0,    0
115156,20021218,    0,    0
115156,20021219,    0,    0
115156,20021220,    0,    0
115156,20021221,    0,    0
115156,20021222,    0,    0
115156,20021223,    0,    0
115156,20021224,   12,    0
115156,20021225,    0,    0
115156,20021226,    0,    0
115156,20021227,    0,    0
115156,20021228,   16,    0
115156,20021229,    0,    0
115156,20021230,    0,    0
115156,20021231,   63,    0
115156,20030101,    0,    0
115156,20030102,    3,    0
115156,20030103,    0,    0
115156,20030104,   34,    0
115156,20030105,   56,    0
115156,20030106,   50,    0
115156,20030107,   49,    0
115156,20030108,   28,    0
115156,20030109,   76,    0
115156,20030110,   20,    0
115156,20030111,    0,    0
115156,20030112,    0,    0
115156,20030113,    0,    0
115156,20030114,    0,    0
115156,20030115,    0,    0
115156,20030116,    0,    0
115156,20030117,    0,    0
115156,20030118,    0,    0
115156,20030119,    0,    0
115156,20030120,    0,    0
115156,20030121,   34,    0
115156,20030122,   40,    0
115156,20030123,    0,    0
115156,20030124,    0,    0
115156,20030125,    0,    0
115156,20030126,    0,    0
115156,20030127,    0,    0
115156,20030128,    0,    0
115156,20030129,    0,    0
115156,20030130,    2,    0
115156,20030131,    3,    0
115156,20030201,    0,    0
115156,20030202,    0,    0
115156,20030203,   14,    0
115156,20030204,  236,    0
115156,20030205,    0,    0
115156,20030206,    0,    0
115156,20030207,    0,    0
115156,20030208,    2,    0
115156,20030209,    0,    0
115156,20030210,    0,    0
115156,20030211,   15,    0
115156,20030212,    0,    0
115156,20030213,    0,    0
115156,20030214,    0,    0
115156,20030215,    0,    0
115156,20030216,    9,    0
115156,20030217,    0,    0
115156,20030218,    0,    0
115156,20030219,    0,    0
115156,20030220,    0,    0
115156,20030221,    0,    0
115156,20030222,    0,    0
115156,20030223,    0,    0
115156,20030224,    0,    0
115156,20030225,    0,    0
115156,20030226,    0,    0
115156,20030227,    0,    0
115156,20030228,    0,    0
115156,20030301,    0,    0
115156,20030302,    8,    0
115156,20030303,    3,    0
115156,20030304,    0,    0
115156,20030305,    0,    0
115156,20030306,   21,    0
115156,20030307,    6,    0
115156,20030308,    0,    0
115156,20030309,    0,    0
115156,20030310,    0,    0
115156,20030311,    0,    0
115156,20030312,    4,    0
115156,20030313,    2,    0
115156,20030314,    1,    0
115156,20030315,    0,    0
115156,20030316,    0,    0
115156,20030317,    0,    0
115156,20030318,    0,    0
115156,20030319,    0,    0
115156,20030320,    0,    0
115156,20030321,    0,    0
115156,20030322,    0,    0
115156,20030323,    0,    0
115156,20030324,    0,    0
115156,20030325,    0,    0
115156,20030326,    0,    0
115156,20030327,    0,    0
115156,20030328,    0,    0
115156,20030329,    1,    0
115156,20030330,    0,    0
115156,20030331,   63,    0
115156,20030401,    0,    0
115156,20030402,  102,    0
115156,20030403,   52,    0
115156,20030404,    0,    0
115156,20030405,    0,    0
115156,20030406,    0,    0
115156,20030407,    0,    0
115156,20030408,    0,    0
115156,20030409,    0,    0
115156,20030410,  101,    0
115156,20030411,    1,    0
115156,20030412,   44,    0
115156,20030413,    0,    0
115156,20030414,    0,    0
115156,20030415,    0,    0
115156,20030416,    0,    0
115156,20030417,    0,    0
115156,20030418,    1,    0
115156,20030419,    0,    0
115156,20030420,    0,    0
115156,20030421,    0,    0
115156,20030422,    0,    0
115156,20030423,   23,    0
115156,20030424,    0,    0
115156,20030425,    0,    0
115156,20030426,   31,    0
115156,20030427,   28,    0
115156,20030428,    0,    0
115156,20030429,    0,    0
115156,20030430,    0,    0
115156,20030501,    0,    0
115156,20030502,    0,    0
115156,20030503,    0,    0
115156,20030504,    0,    0
115156,20030505,    0,    0
115156,20030506,    0,    0
115156,20030507,    0,    0
115156,20030508,    0,    0
115156,20030509,    0,    0
115156,20030510,  100,    0
115156,20030511,    0,    0
115156,20030512,   34,    0
115156,20030513,   48,    0
115156,20030514,    5,    0
115156,20030515,    0,    0
115156,20030516,    0,    0
115156,20030517,    0,    0
115156,20030518,    0,    0
115156,20030519,    0,    0
115156,20030520,  159,    0
115156,20030521,    0,    0
115156,20030522,    0,    0
115156,20030523,    0,    0
115156,20030524,    0,    0
115156,20030525,    0,    0
115156,20030526,   86,    0
115156,20030527,   10,    0
115156,20030528,   46,    0
115156,20030529,    3,    0
115156,20030530,    0,    0
115156,20030531,    0,    0
115156,20030601,   25,    0
115156,20030602,    0,    0
115156,20030603,    0,    0
115156,20030604,    0,    0
115156,20030605,    0,    0
115156,20030606,    0,    0
115156,20030607,    0,    0
115156,20030608,    0,    0
115156,20030609,    3,    0
115156,20030610,    0,    0
115156,20030611,    0,    0
115156,20030612,    0,    0
115156,20030613,   38,    0
115156,20030614,   22,    0
115156,20030615,    9,    0
115156,20030616,   18,    0
115156,20030617,    4,    0
115156,20030618,   67,    0
115156,20030619,    0,    0
115156,20030620,    2,    0
115156,20030621,    0,    0
115156,20030622,    0,    0
115156,20030623,    0,    0
115156,20030624,    5,    0
115156,20030625,    0,    0
115156,20030626,    0,    0
115156,20030627,   56,    0
115156,20030628,    0,    0
115156,20030629,    0,    0
115156,20030630,    0,    0
115156,20030701,   54,    0
115156,20030702,    4,    0
115156,20030703,  105,    0
115156,20030704,    8,    0
115156,20030705,    0,    0
115156,20030706,    0,    0
115156,20030707,    4,    0
115156,20030708,    0,    0
115156,20030709,  152,    0
115156,20030710,    6,    0
115156,20030711,    0,    0
115156,20030712,   12,    0
115156,20030713,    0,    0
115156,20030714,    0,    0
115156,20030715,    0,    0
115156,20030716,    0,    0
115156,20030717,    3,    0
115156,20030718,    0,    0
115156,20030719,    0,    0
115156,20030720,    0,    0
115156,20030721,    0,    0
115156,20030722,    0,    0
115156,20030723,   62,    0
115156,20030724,  212,    0
115156,20030725,    4,    0
115156,20030726,    0,    0
115156,20030727,    0,    0
115156,20030728,  149,    0
115156,20030729,    0,    0
115156,20030730,    4,    0
115156,20030731,   67,    0
115156,20030801,    8,    0
115156,20030802,    0,    0
115156,20030803,    0,    0
115156,20030804,    0,    0
115156,20030805,    0,    0
115156,20030806,    0,    0
115156,20030807,    0,    0
115156,20030808,    0,    0
115156,20030809,    0,    0
115156,20030810,    0,    0
115156,20030811,    0,    0
